2019-05-30 17:37:28.177125: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:37:28.204130: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:37:28.204333: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x55ec1336d430 executing computations on platform Host. Devices:
2019-05-30 17:37:28.204348: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_0 728 500.0 0.7044035419225693
thread_1 723 500.0 0.7064838835000992
thread_3 718 500.0 0.6868845485448837
thread_2 723 500.0 0.6943147305250168
thread_1 724 500.0 0.6872958806753159
thread_0 729 500.0 0.6823702082633972
thread_3 719 500.0 0.6882344731092453
thread_2 724 500.0 0.6860613336563111
thread_0 730 500.0 0.6859767796993256
thread_1 725 500.0 0.7700268059968949
thread_3 720 500.0 0.6879825084209442
thread_2 725 500.0 0.7168933993577957
thread_1 726 279.0 0.7202070799779721
thread_0 731 500.0 0.7082634673118592
thread_3 721 500.0 0.7017955994606018
thread_2 726 500.0 0.7117957147359848
thread_1 727 500.0 0.704129046678543
thread_0 732 500.0 0.6713138691186905
thread_3 722 500.0 0.6941928504705429
thread_2 727 500.0 0.7254416224956513
thread_1 728 500.0 0.7197438006401062
thread_0 733 500.0 0.7040187813043595
thread_3 723 500.0 0.7222292793989181
thread_2 728 500.0 0.6937483021020889
thread_1 729 500.0 0.7201601527929306
thread_0 734 500.0 0.6924662364721298
thread_3 724 500.0 0.7032204794883729
thread_2 729 500.0 0.6842548084259034
thread_1 730 500.0 0.715847063779831
thread_0 735 500.0 0.6890646702051163
thread_3 725 500.0 0.7067184273004532
thread_1 731 500.0 0.6999438968896866
thread_2 730 500.0 0.7026191761493683
thread_0 736 500.0 0.6867496055364609
thread_3 726 500.0 0.7118834825754166
thread_1 732 500.0 0.6738389271497727
thread_2 731 500.0 0.7148368548154831
thread_0 737 500.0 0.7192860295772553
thread_0 738 77.0 0.7605431660429224
thread_3 727 500.0 0.6984960387945175
thread_1 733 500.0 0.7072375388145447
thread_2 732 500.0 0.689834174156189
thread_0 739 500.0 0.7072457748651505
thread_3 728 500.0 0.702414896607399
thread_1 734 500.0 0.7020012322664261
thread_2 733 500.0 0.6917936556339264
thread_0 740 500.0 0.7000045611858368
thread_3 729 500.0 0.7092596895694733
thread_1 735 500.0 0.6752403715848923
thread_2 734 500.0 0.7196879382133484
thread_0 741 500.0 0.702392887711525
thread_3 730 500.0 0.659119176030159
thread_1 736 500.0 0.7207661927938461
thread_2 735 500.0 0.6896896727085113
thread_0 742 500.0 0.6808953249454498
thread_3 731 500.0 0.6992052259445191
thread_1 737 500.0 0.6978625634908676
thread_2 736 500.0 0.6890298529863358
thread_0 743 500.0 0.6994074025154113
thread_3 732 500.0 0.7034414464235306
thread_1 738 500.0 0.7240991636514663
thread_2 737 500.0 0.6897492816448212
thread_0 744 500.0 0.7148551008701325
thread_3 733 500.0 0.7235330393314362
thread_1 739 500.0 0.7170501126050949
thread_2 738 500.0 0.7325176440477371
thread_0 745 308.0 0.7252536483786323
thread_3 734 500.0 0.7072581840753556
thread_1 740 500.0 0.7205574405193329
thread_2 739 500.0 0.6914743047952652
thread_0 746 500.0 0.6916723453998566
thread_1 741 342.0 0.6977222577521676
thread_3 735 500.0 0.6774025921821594
thread_2 740 500.0 0.679110244512558
thread_0 747 500.0 0.7076559826135636
thread_1 742 500.0 0.6681132559776306
thread_3 736 500.0 0.6828883181810379
thread_2 741 500.0 0.6876261289119721
thread_0 748 500.0 0.7004203830957413
thread_1 743 500.0 0.6824423043727875
thread_3 737 500.0 0.7274436858892441
thread_2 742 500.0 0.6746856104135514
thread_0 749 500.0 0.683228951215744
thread_1 744 500.0 0.710054247379303
thread_3 738 500.0 0.7153284163475037
thread_2 743 500.0 0.6994992870092392
thread_0 750 500.0 0.6876153138875961
thread_1 745 500.0 0.6825395047664642
thread_3 739 500.0 0.6845747505426407
thread_2 744 500.0 0.703704340338707
thread_0 751 500.0 0.6920934022665024
thread_1 746 500.0 0.7080979067087173
thread_3 740 500.0 0.7113201230764389
thread_2 745 500.0 0.7174860150814056
thread_0 752 500.0 0.7230791914463043
thread_1 747 386.0 0.7197116514561708
thread_3 741 500.0 0.6933975957632065
thread_2 746 500.0 0.6891022247076034
thread_0 753 500.0 0.6829271644353867
thread_1 748 500.0 0.6789359873533249
thread_3 742 500.0 0.7096222285032272
thread_2 747 500.0 0.7121082974672317
thread_0 754 500.0 0.7004204252958298
thread_1 749 500.0 0.7062144887447357
thread_3 743 500.0 0.6919631042480469
thread_2 748 500.0 0.6954147202968597
thread_0 755 500.0 0.7201282923221588
thread_1 750 500.0 0.6778317519426346
thread_3 744 500.0 0.70776174390316
thread_2 749 500.0 0.6849765836000442
thread_0 756 500.0 0.6825585722923279
thread_1 751 500.0 0.6991917250156403
thread_3 745 500.0 0.7171672533750534
thread_2 750 500.0 0.7058452761173248
thread_0 757 495.0 0.701426722425403
thread_1 752 500.0 0.7198471076488495
thread_3 746 500.0 0.6931622229814529
thread_2 751 500.0 0.7128563921451568
thread_0 758 500.0 0.698004771232605
thread_1 753 500.0 0.6827645949125289
thread_3 747 500.0 0.6771532444953918
thread_2 752 500.0 0.681175610780716
thread_0 759 500.0 0.7140225200653076
thread_1 754 500.0 0.7248384025096893
thread_3 748 500.0 0.6836450226306915
thread_2 753 500.0 0.6951729938983917
thread_0 760 500.0 0.7033160461187362
thread_1 755 500.0 0.6782041782140732
thread_3 749 500.0 0.7109336812496185
thread_2 754 500.0 0.7074003405570984
thread_0 761 500.0 0.7019029723405839
thread_1 756 500.0 0.6895565946102142
thread_1 757 88.0 0.706084052270109
thread_3 750 500.0 0.6692640261650086
thread_2 755 500.0 0.7019502470493316
thread_0 762 500.0 0.6881369594335556
thread_1 758 500.0 0.6880999829769134
thread_3 751 500.0 0.706606407046318
thread_0 763 500.0 0.6825313463211059
thread_2 756 500.0 0.7229512053728103
thread_1 759 500.0 0.6866275482177734
thread_3 752 500.0 0.6745061802864075
thread_0 764 500.0 0.6813834898471832
thread_2 757 500.0 0.6815776853561402
thread_1 760 500.0 0.7171040632724762
thread_3 753 500.0 0.6999895488023757
thread_0 765 500.0 0.7061806316375733
thread_2 758 500.0 0.6814629043340683
thread_1 761 500.0 0.705066394686699
thread_3 754 500.0 0.6950291358232498
thread_2 759 500.0 0.6891265352964401
thread_0 766 500.0 0.72541874396801
thread_1 762 500.0 0.7082711359262467
thread_3 755 500.0 0.6915824104547501
thread_2 760 471.0 0.6737431383942849
thread_0 767 500.0 0.7128700007200242
thread_1 763 500.0 0.7028523112535476
thread_3 756 500.0 0.7012444041967392
thread_2 761 500.0 0.6997247705459595
thread_0 768 500.0 0.6841147347688675
thread_1 764 500.0 0.6969976211786271
thread_3 757 500.0 0.7158238965272904
thread_2 762 500.0 0.7137355817556381
thread_0 769 500.0 0.6965516014099121
thread_1 765 500.0 0.691084270954132
thread_3 758 500.0 0.7004152150154114
thread_2 763 500.0 0.6989530409574509
thread_0 770 500.0 0.6947638844251632
thread_1 766 500.0 0.6845026741027832
thread_3 759 500.0 0.679940926194191
thread_0 771 302.0 0.7122528416826236
thread_2 764 476.0 0.7030894931624917
thread_1 767 500.0 0.683694985628128
thread_3 760 500.0 0.6884676541090011
thread_0 772 500.0 0.6853118529319763
thread_2 765 500.0 0.7070724745988846
thread_1 768 500.0 0.6936215696334839
thread_3 761 500.0 0.6928430973291397
thread_0 773 500.0 0.6892745532989502
thread_2 766 500.0 0.6979222550392151
thread_1 769 500.0 0.701842509508133
thread_3 762 500.0 0.6724054332971573
thread_0 774 500.0 0.7175628720521927
thread_2 767 500.0 0.7219178639650344
thread_1 770 500.0 0.6953158161640167
thread_0 775 475.0 0.7304255185629193
thread_3 763 500.0 0.6956161477565765
thread_2 768 500.0 0.6966991555690766
thread_1 771 500.0 0.7066736739873886
thread_3 764 500.0 0.6820952714681625
thread_0 776 500.0 0.668291512131691
thread_2 769 500.0 0.7077825148105621
thread_1 772 500.0 0.7011523765325546
thread_0 777 500.0 0.699480793595314
thread_3 765 500.0 0.6815637102127076
thread_2 770 500.0 0.7113557010889053
thread_1 773 500.0 0.697331050992012
thread_0 778 500.0 0.6843721659183503
thread_3 766 500.0 0.7048201023340225
thread_2 771 500.0 0.7022886222600937
thread_1 774 500.0 0.6825341333150864
thread_0 779 500.0 0.688603307723999
thread_3 767 500.0 0.69212293612957
thread_2 772 500.0 0.7087671908140183
thread_1 775 500.0 0.6939924726486206
thread_0 780 500.0 0.6691019545793533
thread_3 768 500.0 0.705157994389534
thread_2 773 500.0 0.6904583560228348
thread_1 776 500.0 0.7304831030368805
thread_0 781 500.0 0.6704722113609314
thread_3 769 500.0 0.6867461850643158
thread_2 774 500.0 0.6933138774633407
thread_1 777 500.0 0.6918769536018372
thread_0 782 500.0 0.6819068230390549
thread_3 770 500.0 0.6809861714839935
thread_2 775 500.0 0.681387150645256
thread_0 783 206.0 0.7159353367333273
thread_1 778 500.0 0.707539204120636
thread_3 771 500.0 0.7162789514064789
thread_2 776 500.0 0.6986539697647095
thread_0 784 500.0 0.716960958480835
thread_1 779 500.0 0.6797635674476623
thread_1 780 47.0 0.6548631533663324
thread_3 772 500.0 0.6883360909223557
thread_2 777 500.0 0.7133994681835174
thread_0 785 500.0 0.6909572093486785
thread_1 781 500.0 0.7176556726694107
thread_3 773 500.0 0.7075350165367127
thread_2 778 500.0 0.6887857455015183
thread_0 786 500.0 0.7077439922094345
thread_1 782 500.0 0.7028351632356644
thread_3 774 500.0 0.6753074398040771
thread_2 779 500.0 0.702839182138443
thread_0 787 500.0 0.6893087146282196
thread_1 783 500.0 0.6865926041603089
thread_3 775 500.0 0.6995606474876404
thread_2 780 500.0 0.6933536047935486
thread_0 788 500.0 0.690910455942154
thread_1 784 500.0 0.6951556704044342
thread_3 776 500.0 0.6910478152036666
thread_2 781 500.0 0.7080185483694077
thread_0 789 500.0 0.7005890195369721
thread_1 785 500.0 0.7027424710988999
thread_3 777 500.0 0.7253411016464233
thread_2 782 500.0 0.710280746102333
thread_0 790 500.0 0.6813122453689575
thread_1 786 352.0 0.7096475386484102
thread_3 778 500.0 0.7105779393911361
thread_2 783 500.0 0.6961176426410675
thread_0 791 500.0 0.7115557683706284
thread_1 787 500.0 0.7064956655502319
thread_3 779 500.0 0.6960701549053192
thread_2 784 500.0 0.7009042866230011
thread_0 792 500.0 0.7051631443500519
thread_1 788 500.0 0.7062615787982941
thread_3 780 500.0 0.7107690393924713
thread_2 785 500.0 0.700571066737175
thread_0 793 500.0 0.7238539048433303
thread_1 789 500.0 0.6870543432235717
thread_3 781 500.0 0.6940765178203583
thread_2 786 500.0 0.7157281045913696
thread_0 794 500.0 0.704927000284195
thread_1 790 422.0 0.7198528369173619
thread_3 782 500.0 0.7184345959424973
thread_2 787 500.0 0.7104429920911789
thread_0 795 500.0 0.6821722655296326
thread_1 791 500.0 0.7005649344921112
thread_3 783 500.0 0.6740694595575333
thread_2 788 500.0 0.6806182353496552
thread_0 796 500.0 0.70251653444767
thread_1 792 500.0 0.7105451782941818
thread_3 784 500.0 0.6814233779907226
thread_2 789 500.0 0.6948449996709823
thread_1 793 420.0 0.7216383806296758
thread_0 797 500.0 0.6941947846412658
thread_3 785 500.0 0.6838763031959534
thread_2 790 500.0 0.6908359287977218
thread_1 794 500.0 0.6845343755483627
thread_0 798 500.0 0.7031444091796875
thread_3 786 500.0 0.6849038387537003
thread_2 791 500.0 0.7021428722143174
thread_1 795 500.0 0.6928727830648422
thread_0 799 500.0 0.6937493760585784
thread_3 787 500.0 0.7021019316911697
thread_2 792 500.0 0.6869574303627014
thread_1 796 500.0 0.6928985788822174
thread_0 800 500.0 0.6955175672769547
thread_3 788 500.0 0.7025478607416153
thread_2 793 500.0 0.6979327948093415
thread_1 797 500.0 0.7005446938276291
thread_0 801 500.0 0.6751828569173813
thread_3 789 470.0 0.6948295108815457
thread_2 794 407.0 0.7079553182353552
thread_1 798 500.0 0.7067459597587585
thread_0 802 500.0 0.723979531288147
thread_3 790 500.0 0.6976069587469101
thread_2 795 500.0 0.6880676978826523
thread_1 799 500.0 0.7043534619808197
thread_0 803 500.0 0.6952985914945602
thread_2 796 271.0 0.7241157101968998
thread_3 791 500.0 0.7026315162181854
thread_1 800 500.0 0.6962147760391235
thread_0 804 500.0 0.691322043299675
thread_2 797 500.0 0.711608167886734
thread_3 792 500.0 0.6925215946435929
thread_1 801 500.0 0.7052214730978013
thread_0 805 500.0 0.6822482928037643
thread_2 798 500.0 0.7105977479219436
thread_3 793 500.0 0.6932564649581909
thread_1 802 500.0 0.6766142596006394
thread_0 806 500.0 0.6822194122076034
thread_2 799 500.0 0.6947162973880768
thread_3 794 500.0 0.6878904848098755
thread_0 807 348.0 0.7002463429823689
thread_1 803 500.0 0.7218772429227829
thread_2 800 500.0 0.7172393687963485
thread_3 795 500.0 0.696903161406517
thread_0 808 500.0 0.7022520350217819
thread_1 804 500.0 0.6887089296579361
thread_2 801 500.0 0.7084882720708847
thread_3 796 500.0 0.6941451096534729
thread_0 809 500.0 0.7014579963684082
thread_1 805 500.0 0.6835634738206864
thread_2 802 500.0 0.6879624240398406
thread_3 797 500.0 0.7124775855541229
thread_0 810 500.0 0.6909747647047043
thread_1 806 500.0 0.6776220256090164
thread_2 803 500.0 0.6809647228717804
thread_3 798 500.0 0.6902478008270264
thread_0 811 500.0 0.6731870881319046
thread_1 807 500.0 0.6902810705900192
thread_2 804 408.0 0.7081350381760037
thread_3 799 500.0 0.7058671655654907
thread_0 812 500.0 0.699104957818985
thread_1 808 500.0 0.7142495546340942
thread_2 805 500.0 0.6786071881055832
thread_3 800 500.0 0.7057812706232071
thread_0 813 500.0 0.6819853149652481
thread_2 806 500.0 0.7111660429239273
thread_1 809 500.0 0.7052594782114029
thread_3 801 500.0 0.703543224811554
thread_0 814 500.0 0.7060487842559815
thread_2 807 500.0 0.7049004728794098
thread_1 810 500.0 0.6802552533149719
thread_3 802 500.0 0.6988605853319169
thread_0 815 500.0 0.7422500303983688
thread_2 808 500.0 0.6870009676218033
thread_1 811 500.0 0.6818583934307099
thread_3 803 500.0 0.727633605837822
thread_0 816 500.0 0.7222781900167465
thread_2 809 474.0 0.715606382376031
thread_1 812 479.0 0.7158359346409681
thread_2 810 49.0 0.7362054562082097
thread_3 804 500.0 0.7214922196865082
thread_0 817 500.0 0.6973999397754669
thread_1 813 500.0 0.6989412534236908
thread_2 811 500.0 0.6993989876508713
thread_3 805 500.0 0.689632647395134
thread_0 818 500.0 0.6949191074371338
thread_1 814 500.0 0.6924917615652084
thread_2 812 500.0 0.7004688520431519
thread_3 806 500.0 0.691265104174614
thread_0 819 500.0 0.6761775125265121
thread_1 815 500.0 0.7135188789367676
thread_2 813 500.0 0.6864303104877472
thread_3 807 500.0 0.6698970491886139
thread_0 820 500.0 0.6706288939714432
thread_2 814 500.0 0.7021146515607833
thread_1 816 500.0 0.7049457199573517
thread_3 808 500.0 0.7276459888219834
thread_0 821 500.0 0.7050596153736115
thread_1 817 500.0 0.6932631769180297
thread_2 815 500.0 0.6968957818746567
thread_3 809 500.0 0.6803576890230179
thread_0 822 500.0 0.7025821632146836
thread_2 816 346.0 0.7202209346211714
thread_1 818 500.0 0.7223546291589737
thread_3 810 500.0 0.6953483326435089
thread_2 817 500.0 0.666550068974495
thread_0 823 500.0 0.7050043107271194
thread_1 819 500.0 0.7062874553203583
thread_3 811 500.0 0.700788535118103
thread_0 824 500.0 0.6810502152442932
thread_2 818 500.0 0.697582286477089
thread_1 820 500.0 0.7049875826835632
thread_3 812 500.0 0.69382046854496
thread_0 825 500.0 0.6872875646352768
thread_2 819 500.0 0.7136378442049026
thread_2 820 142.0 0.6672750669465938
thread_1 821 500.0 0.7107784171104431
thread_3 813 500.0 0.6698946166038513
thread_0 826 500.0 0.6806846574544907
thread_2 821 500.0 0.6943057126998902
thread_1 822 500.0 0.7081289846897125
thread_3 814 500.0 0.6778756718635559
thread_0 827 500.0 0.6899764186143875
thread_2 822 500.0 0.7057339260578156
thread_1 823 500.0 0.6886823638677597
thread_3 815 500.0 0.696926413178444
thread_0 828 500.0 0.7050424376726151
thread_2 823 500.0 0.7009699207544327
thread_1 824 500.0 0.6840267246961593
thread_3 816 500.0 0.6873864547014237
thread_0 829 500.0 0.7010371280908585
thread_2 824 500.0 0.6719458479881286
thread_1 825 500.0 0.7041107852458954
thread_3 817 500.0 0.7192091287374497
thread_0 830 500.0 0.7060762768983841
thread_2 825 500.0 0.6919626911878586
thread_1 826 500.0 0.6891654977798461
thread_3 818 500.0 0.7075032759904861
thread_0 831 500.0 0.7055799053907394
thread_2 826 500.0 0.6991692796945572
thread_1 827 500.0 0.7037256362438202
thread_1 828 118.0 0.734569484399537
thread_3 819 500.0 0.68936876475811
thread_0 832 500.0 0.708306700348854
thread_2 827 500.0 0.6890589249134064
thread_1 829 500.0 0.6877229986190796
thread_3 820 500.0 0.7059168472290039
thread_0 833 500.0 0.7047634545564652
thread_2 828 500.0 0.686402659535408
thread_1 830 500.0 0.691664775133133
thread_3 821 500.0 0.7140623742341995
thread_0 834 500.0 0.6959917658567428
thread_2 829 500.0 0.7253232944011688
thread_2 830 21.0 0.8026545303208488
thread_1 831 500.0 0.7074494462013244
thread_3 822 500.0 0.6780392175912857
thread_0 835 500.0 0.6974669905900955
thread_2 831 500.0 0.6743575184345245
thread_1 832 500.0 0.7087929835319519
thread_3 823 500.0 0.713339127779007
thread_0 836 500.0 0.6798250586986542
thread_2 832 500.0 0.7072790359258652
thread_1 833 500.0 0.700435389637947
thread_3 824 500.0 0.6891484447717666
thread_0 837 500.0 0.7056856552362442
thread_0 838 128.0 0.7179942107759416
thread_2 833 500.0 0.6972991336584091
thread_1 834 500.0 0.7010643420219421
thread_3 825 500.0 0.7398097212314606
thread_0 839 500.0 0.6885509841442108
thread_2 834 500.0 0.734773308634758
thread_1 835 500.0 0.6963941885232925
thread_3 826 500.0 0.6967174280881882
thread_0 840 500.0 0.6869584214687348
thread_2 835 500.0 0.6732700526714325
thread_1 836 500.0 0.7106627770662308
thread_0 841 253.0 0.7334893630898517
thread_3 827 500.0 0.6866595319509506
thread_2 836 500.0 0.6919902205467224
thread_1 837 500.0 0.6801768028736115
thread_0 842 500.0 0.6969293694496155
thread_3 828 500.0 0.687551855802536
thread_2 837 500.0 0.6957390300035476
thread_1 838 500.0 0.6852955425977707
thread_0 843 500.0 0.6976461325883865
thread_3 829 500.0 0.7047289863824845
thread_1 839 278.0 0.7043595470541673
thread_2 838 500.0 0.7130660581588745
thread_0 844 500.0 0.7015932894945145
thread_3 830 500.0 0.6944865176677704
thread_1 840 500.0 0.6909311712980271
thread_2 839 500.0 0.7025679284334183
thread_0 845 500.0 0.6953818029165268
thread_3 831 500.0 0.7009398002624512
thread_1 841 500.0 0.6811397796869278
thread_2 840 500.0 0.6904045325517655
thread_0 846 500.0 0.6961193844079971
thread_3 832 500.0 0.6918504066467285
thread_1 842 500.0 0.684507305264473
thread_2 841 500.0 0.6962894265651702
thread_0 847 500.0 0.7116489123106002
thread_3 833 500.0 0.7086199506521225
thread_1 843 388.0 0.6859059461306051
thread_2 842 500.0 0.7174669878482819
thread_0 848 500.0 0.708201257944107
thread_3 834 500.0 0.7067893275022507
thread_1 844 500.0 0.6727847278118133
thread_2 843 500.0 0.6832383704185486
thread_0 849 500.0 0.6870173357725143
thread_3 835 500.0 0.6908475389480591
thread_1 845 500.0 0.717329898238182
thread_2 844 500.0 0.7109092766046524
thread_0 850 500.0 0.7034031368494034
thread_3 836 500.0 0.7180522276163102
thread_1 846 500.0 0.6836919353008271
thread_2 845 500.0 0.6952531390190124
thread_0 851 500.0 0.7075454823970795
thread_3 837 500.0 0.6923390882015228
thread_1 847 500.0 0.7087524737119675
thread_2 846 500.0 0.6974296350479126
thread_0 852 500.0 0.7144876239299774
thread_1 848 500.0 0.6980024785995483
thread_3 838 500.0 0.6866109662055969
thread_1 849 101.0 0.7344926111768968
thread_2 847 500.0 0.6991012780666351
thread_0 853 500.0 0.6615520343780518
thread_3 839 500.0 0.7014706138372421
thread_1 850 500.0 0.6930200901031495
thread_2 848 500.0 0.6955735160112381
thread_0 854 500.0 0.6867466077804566
thread_3 840 500.0 0.6924730534553528
thread_1 851 500.0 0.6882591041326522
thread_2 849 500.0 0.7073108361959457
thread_0 855 500.0 0.693624118089676
thread_3 841 500.0 0.6755966653823853
thread_1 852 500.0 0.6683678623437882
thread_2 850 500.0 0.6764448478221893
thread_0 856 500.0 0.6916272759437561
thread_3 842 500.0 0.6867650085687638
thread_1 853 500.0 0.6958473848104477
thread_2 851 500.0 0.6712677507400513
thread_0 857 500.0 0.6984413801431656
thread_3 843 500.0 0.6752809876203537
thread_1 854 500.0 0.7193773247003555
thread_2 852 500.0 0.6842365320920945
thread_0 858 500.0 0.7082702380418777
thread_3 844 419.0 0.7183969056407137
thread_1 855 500.0 0.7088797074556351
thread_2 853 500.0 0.6927876000404358
thread_0 859 496.0 0.7108192632515584
thread_3 845 500.0 0.6914471957683563
thread_1 856 500.0 0.6828947154283523
thread_2 854 500.0 0.7038214386701583
thread_0 860 500.0 0.7108373421430588
thread_3 846 500.0 0.7189087127447128
thread_1 857 500.0 0.6965616493225097
thread_2 855 500.0 0.7074384038448334
thread_3 847 250.0 0.689754264831543
thread_0 861 500.0 0.7072771207094193
thread_1 858 500.0 0.7182374526262283
thread_2 856 500.0 0.7192873188257217
thread_3 848 500.0 0.7024853801727295
thread_0 862 500.0 0.7027544770240783
thread_1 859 500.0 0.7003741232156754
thread_2 857 500.0 0.7023910037279129
thread_3 849 500.0 0.6981713579893112
thread_0 863 500.0 0.6955542129278183
thread_1 860 500.0 0.692031304359436
thread_2 858 500.0 0.7109444465637207
thread_3 850 500.0 0.7036582328081131
thread_0 864 500.0 0.6695597475767135
thread_1 861 500.0 0.6802477090358734
thread_2 859 500.0 0.7092666829824448
thread_3 851 500.0 0.7129022709131241
thread_0 865 500.0 0.6899332300424575
thread_1 862 500.0 0.6983579968214035
thread_2 860 500.0 0.6892351588010788
thread_3 852 500.0 0.6933425933122634
thread_0 866 500.0 0.6978092240095138
thread_1 863 500.0 0.6690315164327622
thread_2 861 500.0 0.7077746844291687
thread_3 853 500.0 0.7025443739891052
thread_0 867 500.0 0.6983005036115646
thread_1 864 500.0 0.6795154790878296
thread_2 862 457.0 0.7076838364747212
thread_3 854 500.0 0.7201755428314209
thread_0 868 500.0 0.7173434867858887
thread_0 869 169.0 0.7056756996544156
thread_1 865 500.0 0.6899792464971543
thread_2 863 500.0 0.692015908241272
thread_3 855 500.0 0.6907918004989624
thread_2 864 352.0 0.674446439370513
thread_1 866 500.0 0.6885111935138702
thread_0 870 500.0 0.705200426697731
thread_3 856 500.0 0.7050162796974182
thread_2 865 500.0 0.7035348600149155
thread_1 867 500.0 0.6939938768148423
thread_0 871 500.0 0.6767299239635467
thread_3 857 500.0 0.6982582088708877
thread_1 868 117.0 0.7446787810733175
thread_2 866 500.0 0.6915978333950042
thread_0 872 500.0 0.6989714673757553
thread_3 858 500.0 0.7175954970121383
thread_1 869 500.0 0.7070644989013671
thread_2 867 500.0 0.715517236828804
thread_0 873 500.0 0.6748819742202758
thread_3 859 500.0 0.6930904153585434
thread_1 870 500.0 0.7047100908756256
thread_2 868 500.0 0.6857132524251938
thread_0 874 500.0 0.6871211287975312
thread_1 871 500.0 0.682562106370926
thread_3 860 500.0 0.6760516951084137
thread_2 869 500.0 0.695180213212967
thread_0 875 500.0 0.7073392276763916
thread_1 872 500.0 0.6945388455390931
thread_3 861 500.0 0.7029821829795837
thread_2 870 500.0 0.6867102644443512
thread_0 876 500.0 0.6869885272979737
thread_3 862 500.0 0.7117746665477752
thread_1 873 500.0 0.7164750983715057
thread_2 871 500.0 0.6866983485221863
thread_0 877 500.0 0.7162352632284165
thread_3 863 500.0 0.7113238259553909
thread_1 874 500.0 0.7198667701482773
thread_3 864 192.0 0.6982589637239774
thread_2 872 500.0 0.685944087266922
thread_0 878 500.0 0.7185672096014023
thread_1 875 500.0 0.7035643286705017
thread_3 865 500.0 0.7208125928640365
thread_2 873 500.0 0.6724109801054001
thread_0 879 500.0 0.6890098564624786
thread_1 876 500.0 0.7011195982694626
thread_3 866 500.0 0.6942459754943847
thread_2 874 500.0 0.7132183458805085
thread_0 880 500.0 0.7012415274381637
thread_1 877 500.0 0.6926769300699234
thread_3 867 500.0 0.7166159940958023
thread_2 875 500.0 0.7128141403198243
thread_0 881 500.0 0.6981178421974182
thread_1 878 500.0 0.7026832027435302
thread_3 868 500.0 0.7220877447128295
thread_2 876 500.0 0.7191993372440338
thread_0 882 500.0 0.7158354207277298
thread_1 879 500.0 0.7355276064872742
thread_1 880 119.0 0.76657942413282
thread_3 869 500.0 0.6934359005689621
thread_3 870 42.0 0.7794558888389951
thread_2 877 500.0 0.6764048869609833
thread_0 883 500.0 0.7122822396755218
thread_1 881 500.0 0.7170645935535431
thread_3 871 500.0 0.7148992439508438
thread_2 878 500.0 0.7115505524873733
thread_0 884 500.0 0.7152187298536301
thread_1 882 500.0 0.6887787003517151
thread_3 872 500.0 0.6777321991920471
thread_2 879 500.0 0.6862621704339981
thread_0 885 500.0 0.6912394340038299
thread_1 883 500.0 0.6878772764205933
thread_3 873 500.0 0.6807473224401474
thread_2 880 500.0 0.6824564609527588
thread_0 886 500.0 0.6822471472024918
thread_1 884 500.0 0.7026801490783692
thread_3 874 500.0 0.6911258256435394
thread_2 881 500.0 0.6728464827537537
thread_0 887 500.0 0.6793293116092682
thread_1 885 500.0 0.6734378869533539
thread_3 875 500.0 0.7360242332220077
thread_2 882 500.0 0.6695799322128296
thread_0 888 500.0 0.6770855133533478
thread_1 886 500.0 0.685838140964508
thread_3 876 500.0 0.6970285942554474
thread_2 883 500.0 0.6843131744861602
thread_0 889 500.0 0.7060211958885193
thread_1 887 500.0 0.6858622211217881
thread_3 877 500.0 0.7207629122734069
thread_2 884 500.0 0.7155466990470887
thread_0 890 500.0 0.7015076060295105
thread_1 888 500.0 0.7225879579782486
thread_3 878 500.0 0.6674761039018631
thread_2 885 500.0 0.7093247683048248
thread_0 891 500.0 0.7074484227895736
thread_1 889 370.0 0.7335946957807283
thread_3 879 500.0 0.6886471419334411
thread_2 886 500.0 0.6912460730075837
thread_0 892 500.0 0.7054105452299118
thread_1 890 500.0 0.7152705255746842
thread_3 880 500.0 0.6841420223712921
thread_3 881 14.0 0.8259676907743726
thread_2 887 500.0 0.6759465863704681
thread_0 893 500.0 0.7037468358278275
thread_1 891 500.0 0.7055365936756134
thread_3 882 500.0 0.6896234971284866
thread_2 888 500.0 0.6869679619073867
thread_0 894 500.0 0.6628995465040207
